locus,population,tested_population,known_relationship,median_log10_ratio,mean_log10_ratio,sd_log10_ratio,ci_lower,ci_upper,n_pairs,locus_rank
D3S1358,Cauc,Asian,cousins,0,0.0116234900491008,0.0580608627762327,-0.0287693666821629,0.252176398047441,20000,2
D6S1043,Cauc,Asian,cousins,0,0.0129259824211338,0.040621879522143,-0.0594224764548751,0.0828717557898691,20000,2
D7S820,Cauc,Asian,cousins,0,0.0122323116927286,0.0610100974094876,-0.0276138180485376,0.164035897713198,20000,2
D8S1179,Cauc,Asian,cousins,0,0.00683014467797166,0.0415657180148618,-0.0526137284825078,0.0488879822049518,20000,2
F13A01,Cauc,Asian,cousins,0,0.125552440973443,0.231472130404692,-0.0378310249816859,0.661104773928915,20000,2
F13B,Cauc,Asian,cousins,0,0.0377869229006615,0.10224852515947,-0.0327402498674857,0.381871713407251,20000,2
FESFPS,Cauc,Asian,cousins,0,0.0193280463780593,0.0694463573983806,-0.0248235837250341,0.150052184803379,20000,2
FGA,Cauc,Asian,cousins,0,0.00414597708270747,0.0352189031813781,-0.0224325703747146,0.0603997379862298,20000,2
LPL,Cauc,Asian,cousins,0,0.012233036455967,0.0619520899416305,-0.0221884897453819,0.100987551285431,20000,2
Penta_C,Cauc,Asian,cousins,0,0.0302300307925915,0.110827915481524,-0.0514298481022473,0.422735043517203,20000,2
Penta_D,Cauc,Asian,cousins,0,0.0112842806701659,0.0660923354742304,-0.0410498397245154,0.0940673995187529,20000,2
Penta_E,Cauc,Asian,cousins,0,0.0972773286837753,0.313608841760745,-0.0834764659853658,1.11538446264168,20000,2
SE33,Cauc,Asian,cousins,0,0.00899197908697449,0.084092346958573,-0.0664640001735165,0.13666618377561,20000,2
TH01,Cauc,Asian,cousins,0,0.0649368121325237,0.124986451752324,-0.0802370453208806,0.354755055439692,20000,2
vWA,Cauc,Asian,cousins,0,0.0110116929686262,0.0636231095038456,-0.0686672995437416,0.309630167425899,20000,2
TPOX,Cauc,Asian,cousins,-0.00108799800598481,0.00124831519717104,0.0171025705046666,-0.0138395481935254,0.0489522214499843,20000,29
F13A01,Cauc,Asian,full_siblings,0.33168382069594,0.437362246181461,0.682968865348361,-0.59845586705914,2.39511242630707,20000,1
D16S539,Cauc,Asian,full_siblings,0.172440909730493,0.113671073983771,0.239917514322177,-0.420690388124465,0.410431149448058,20000,2
TH01,Cauc,Asian,full_siblings,0.100783812725754,0.269918809174955,0.476281928106945,-0.460043597447029,1.62248299928482,20000,3
D5S818,Cauc,Asian,full_siblings,0.0875214256261345,0.076948458994591,0.196634943675141,-0.495317945123027,0.426892351786348,20000,4
Penta_C,Cauc,Asian,full_siblings,0.0729799680759742,0.143538922669595,0.357790493650404,-0.304547679136623,0.973252513462045,20000,5
D13S317,Cauc,Asian,full_siblings,0.0530045273089743,0.0661531249970157,0.275236588317051,-0.297962312502024,1.21655635198833,20000,6
D19S433,Cauc,Asian,full_siblings,0.049753827254817,0.0910753390094774,0.261086291490811,-0.50060425284906,0.721485394457348,20000,7
FESFPS,Cauc,Asian,full_siblings,0.0321489868365837,0.112686069666236,0.285769499416378,-0.551374201307988,0.82816507313882,20000,8
D6S1043,Cauc,Asian,full_siblings,0.0211999371544683,0.0719284386434767,0.21338920717467,-0.38084544282029,0.490089579520582,20000,9
Penta_E,Cauc,Asian,full_siblings,0.0204643019759214,0.32123279456914,0.720356589798938,-0.411050942645678,2.06016537109868,20000,10
D22S1045,Cauc,Asian,full_siblings,0.0126220764230977,0.0738738189276073,0.231782386271787,-0.392628556550126,0.721439886768895,20000,11
CSF1PO,Cauc,Asian,full_siblings,0,0.0257620224248344,0.111754887040032,-0.0493656571810637,0.245071534222207,20000,12
D10S1248,Cauc,Asian,full_siblings,0,0.0104822223884921,0.0882378647576273,-0.356552473040944,0.119143931854155,20000,12
D12S391,Cauc,Asian,full_siblings,0,0.0824988205462374,0.28801214359547,-0.304705539220382,0.919384139302538,20000,12
D18S51,Cauc,Asian,full_siblings,0,0.0674626033960225,0.23677113210704,-0.295067688270199,0.589736848207724,20000,12
D1S1656,Cauc,Asian,full_siblings,0,0.123533634084363,0.385773120553098,-0.361047898827287,1.33642496943131,20000,12
D21S11,Cauc,Asian,full_siblings,0,0.087753069996314,0.279870260713015,-0.260712862518344,0.816667116515763,20000,12
D2S1338,Cauc,Asian,full_siblings,0,0.0704083221053283,0.243775653765161,-0.285340474585214,0.643144360934391,20000,12
D2S441,Cauc,Asian,full_siblings,0,0.108185049501364,0.28281288097994,-0.54535266872801,0.741033096118462,20000,12
D3S1358,Cauc,Asian,full_siblings,0,0.053633470716855,0.223235635817695,-0.196837509832541,0.59505462945469,20000,12
D7S820,Cauc,Asian,full_siblings,0,0.0629647827307594,0.240647798474326,-0.212579160678011,0.709903281713584,20000,12
D8S1179,Cauc,Asian,full_siblings,0,0.040002435682618,0.169257932897457,-0.287884553231182,0.341194076032925,20000,12
F13B,Cauc,Asian,full_siblings,0,0.178820978424796,0.388758997583061,-0.3570873602171,1.29886204268691,20000,12
FGA,Cauc,Asian,full_siblings,0,0.0244813356751193,0.140510454382103,-0.166330759236153,0.340339345356456,20000,12
LPL,Cauc,Asian,full_siblings,0,0.0676515052508219,0.233609174895867,-0.240779868402735,0.737824618217892,20000,12
Penta_D,Cauc,Asian,full_siblings,0,0.0594301075935291,0.236766713374619,-0.270563430566727,0.730602852205088,20000,12
SE33,Cauc,Asian,full_siblings,0,0.0466039145555094,0.257486806387159,-0.348915407704435,0.831937103076549,20000,12
vWA,Cauc,Asian,full_siblings,0,0.0542068646801724,0.231665994306175,-0.286475507293505,0.673337461669208,20000,12
TPOX,Cauc,Asian,full_siblings,-0.0113327195487869,0.005777309032712,0.0771470097528308,-0.0592119936224044,0.192197968325702,20000,29
D16S539,Cauc,Asian,half_siblings,0.109662634778307,0.0618637972339039,0.145871993154346,-0.33194397179139,0.20521557472403,20000,1
D5S818,Cauc,Asian,half_siblings,0.051145238621405,0.0409248196503187,0.116938029182209,-0.334687935293517,0.174960577651845,20000,2
Penta_C,Cauc,Asian,half_siblings,0.0410094588565185,0.0783293016162797,0.242349572409696,-0.256490089925334,0.794970135797775,20000,3
D13S317,Cauc,Asian,half_siblings,0.0386595522733147,0.0367582534718854,0.184349966711588,-0.210587026926425,0.267950345409674,20000,4
FESFPS,Cauc,Asian,half_siblings,0.0224033837293133,0.0629575150431452,0.182560944177447,-0.0932334667615547,0.363007054856765,20000,5
D22S1045,Cauc,Asian,half_siblings,0.0073425198058607,0.0421920374357512,0.148128500204483,-0.309796448741274,0.638601766586758,20000,6
CSF1PO,Cauc,Asian,half_siblings,0,0.0120299063095782,0.0740129022363987,-0.0226611274949291,0.101657525791956,20000,7
D10S1248,Cauc,Asian,half_siblings,0,0.00612788269761848,0.0539881635642366,-0.0428391293992217,0.0911262692770483,20000,7
D12S391,Cauc,Asian,half_siblings,0,0.0441429547603958,0.195484656538819,-0.155485229795596,0.602313002976193,20000,7
D18S51,Cauc,Asian,half_siblings,0,0.0393503735922533,0.156894358700419,-0.181515537954135,0.393879487750161,20000,7
D19S433,Cauc,Asian,half_siblings,0,0.0505734247181512,0.175327568223057,-0.419819943162215,0.631507778641364,20000,7
D1S1656,Cauc,Asian,half_siblings,0,0.0704150665372708,0.268853343728179,-0.220462042252806,1.29545095961221,20000,7
D21S11,Cauc,Asian,half_siblings,0,0.0458261002945277,0.186631876559507,-0.170292848731787,0.387709901188687,20000,7
D2S1338,Cauc,Asian,half_siblings,0,0.0440462633605204,0.162108607487047,-0.186828090523865,0.424530669759965,20000,7
D2S441,Cauc,Asian,half_siblings,0,0.0626285637640517,0.185840273382358,-0.0919157077173512,0.686452310566311,20000,7
D3S1358,Cauc,Asian,half_siblings,0,0.0320662227176307,0.148675370342931,-0.09055286007106,0.505097269480479,20000,7
D6S1043,Cauc,Asian,half_siblings,0,0.0409339087640681,0.131597389452363,-0.323600200450306,0.208718475878169,20000,7
D7S820,Cauc,Asian,half_siblings,0,0.0356886289417092,0.158831778417548,-0.151481035434129,0.470801687903047,20000,7
D8S1179,Cauc,Asian,half_siblings,0,0.0221095409997613,0.106605271582953,-0.139050016187182,0.141624436010917,20000,7
F13A01,Cauc,Asian,half_siblings,0,0.270478028172608,0.465585252289051,-0.435031886866372,1.11069829749369,20000,7
F13B,Cauc,Asian,half_siblings,0,0.104253991607674,0.253656681238651,-0.132719151598693,0.676464515099376,20000,7
FGA,Cauc,Asian,half_siblings,0,0.0126107013155871,0.0905062504792754,-0.076870172198263,0.187549496352914,20000,7
LPL,Cauc,Asian,half_siblings,0,0.0387976870564365,0.150687828434986,-0.120389934201368,0.319814156781478,20000,7
Penta_D,Cauc,Asian,half_siblings,0,0.0335794209305398,0.161119568227527,-0.131148318990086,0.694497713601526,20000,7
Penta_E,Cauc,Asian,half_siblings,0,0.198358010099071,0.528225233224538,-0.328182241707595,1.62516613621752,20000,7
SE33,Cauc,Asian,half_siblings,0,0.0262579128502149,0.179473735428,-0.239344944840875,0.543475353051322,20000,7
TH01,Cauc,Asian,half_siblings,0,0.167813558898012,0.308633034551109,-0.296974929024163,0.728968824162965,20000,7
vWA,Cauc,Asian,half_siblings,0,0.0324435185864874,0.156589405979834,-0.210267889720757,0.589825534910951,20000,7
TPOX,Cauc,Asian,half_siblings,-0.00553826240021343,0.00343349257637309,0.0497519743461808,-0.0430825764397988,0.156648086160217,20000,29
F13A01,Cauc,Asian,parent_child,0.247287294781921,0.403179760929942,0.641397393863298,-0.686128886341483,1.31007812464138,20000,1
D16S539,Cauc,Asian,parent_child,0.217088665486715,0.104480210744355,0.258811137533007,-0.523093833204188,0.253811472511456,20000,2
TH01,Cauc,Asian,parent_child,0.141199513860973,0.243161800403549,0.467284011472816,-0.570735467639414,0.922373892464379,20000,3
D5S818,Cauc,Asian,parent_child,0.114921786091091,0.0747416947260995,0.206983330514331,-0.612128152797637,0.274362572374845,20000,4
Penta_C,Cauc,Asian,parent_child,0.0987795573583291,0.133829193644044,0.360404116760161,-0.37616080288972,0.964980502346097,20000,5
D13S317,Cauc,Asian,parent_child,0.084329050997524,0.0681619189226223,0.28510131062428,-0.340286546261141,1.25024424300181,20000,6
Penta_E,Cauc,Asian,parent_child,0.0824770461359307,0.294110876355729,0.676560646267882,-0.421796454627346,1.84524237984229,20000,7
D19S433,Cauc,Asian,parent_child,0.0824770461359302,0.089274299067718,0.261666009755026,-0.535973361380202,0.741018393416339,20000,8
FESFPS,Cauc,Asian,parent_child,0.056922941663543,0.108416526190307,0.290354791769972,-0.659157370421952,0.483622194683181,20000,9
D6S1043,Cauc,Asian,parent_child,0.0252503759763556,0.0684900496787726,0.224204051418782,-0.445796731031112,0.297280307810822,20000,10
F13B,Cauc,Asian,parent_child,0.0177922305048392,0.158061055135905,0.394350272397629,-0.274317492117391,0.79099236837818,20000,11
D22S1045,Cauc,Asian,parent_child,0.0166012668678441,0.0688447825962545,0.233122827006899,-0.471810163396029,0.741018393416339,20000,12
CSF1PO,Cauc,Asian,parent_child,0,0.0249324796686928,0.120605609716109,-0.0308233830602968,0.154320105010847,20000,13
D10S1248,Cauc,Asian,parent_child,0,0.0108230725063663,0.0914196322602474,-0.354247194627645,0.132782164447327,20000,13
D12S391,Cauc,Asian,parent_child,0,0.0737058848639416,0.289088278989197,-0.247429077264281,0.93497380822322,20000,13
D18S51,Cauc,Asian,parent_child,0,0.0622102266143649,0.243760985826177,-0.246721565054744,0.497980344730048,20000,13
D1S1656,Cauc,Asian,parent_child,0,0.12019150135391,0.386405056900104,-0.304467578234643,1.38213183956544,20000,13
D21S11,Cauc,Asian,parent_child,0,0.0835560631136087,0.279270150106618,-0.246224376125909,0.751483827094507,20000,13
D3S1358,Cauc,Asian,parent_child,0,0.0512153630103453,0.233056836730834,-0.141386994715752,0.616785253197049,20000,13
D8S1179,Cauc,Asian,parent_child,0,0.0372768020622979,0.179079434814215,-0.445796731031114,0.214776882390599,20000,13
FGA,Cauc,Asian,parent_child,0,0.0215912011935106,0.143579122971761,-0.13140277380915,0.238824246995853,20000,13
LPL,Cauc,Asian,parent_child,0,0.0637514725633324,0.248005668294151,-0.183345641300685,0.876422563702804,20000,13
Penta_D,Cauc,Asian,parent_child,0,0.0521217470494652,0.241917227543053,-0.207959876030627,0.771687213182792,20000,13
SE33,Cauc,Asian,parent_child,0,0.0479190760549895,0.260018437292079,-0.315462962536108,0.838063795215164,20000,13
D2S441,Cauc,Asian,parent_child,-6.07280093332108e-05,0.101228631520315,0.288340553602536,-0.66250584099506,0.761702992276191,20000,25
vWA,Cauc,Asian,parent_child,-0.00844260318294063,0.0485639748551717,0.230695119444957,-0.324444261555398,0.708018133313416,20000,26
D2S1338,Cauc,Asian,parent_child,-0.00901871799026474,0.0633040890152523,0.251052127850784,-0.261432946009441,0.514976645567171,20000,27
D7S820,Cauc,Asian,parent_child,-0.0111339153343343,0.0586409339035669,0.246936110124938,-0.232982664950692,0.557807393237713,20000,28
TPOX,Cauc,Asian,parent_child,-0.017402122936111,0.00506083751009127,0.0809158727870324,-0.0665389353268299,0.207415782744231,20000,29
D5S818,Cauc,Asian,second_cousins,0.00077381615364025,0.00636396333347135,0.0169705156448278,-0.00489898482330904,0.0292707458713267,20000,1
CSF1PO,Cauc,Asian,second_cousins,0,0.00197858359178272,0.0122221872737515,-0.0046730610176051,0.0176845685264213,20000,2
D10S1248,Cauc,Asian,second_cousins,0,0.000989209843999131,0.00895684557479974,-0.00291259638340199,0.0169644349710796,20000,2
D12S391,Cauc,Asian,second_cousins,0,0.00838017156708102,0.0579086794262255,-0.0253903166350071,0.122950580128899,20000,2
D13S317,Cauc,Asian,second_cousins,0,0.00717712875171524,0.0616601208116595,-0.0370734181643094,0.053771217648265,20000,2
D16S539,Cauc,Asian,second_cousins,0,0.00917212845388753,0.0314196028314885,-0.0431733422663281,0.0396070528388076,20000,2
D18S51,Cauc,Asian,second_cousins,0,0.00748024214814436,0.0352462848406534,-0.0228653724608733,0.105451101691277,20000,2
D19S433,Cauc,Asian,second_cousins,0,0.00873836321212273,0.0421065156267297,-0.00510771409641366,0.0729189827158238,20000,2
D1S1656,Cauc,Asian,second_cousins,0,0.0147116321991759,0.08952619920968,-0.0382471928144712,0.162335375756149,20000,2
D21S11,Cauc,Asian,second_cousins,0,0.00922463218928585,0.0524571201147706,-0.0142133901583867,0.096924956645498,20000,2
D22S1045,Cauc,Asian,second_cousins,0,0.00727929871433334,0.0383754320326747,-0.0142944081385031,0.0232432721406225,20000,2
D2S1338,Cauc,Asian,second_cousins,0,0.00782788671126752,0.0327840282459185,-0.0379551543985075,0.11286452245502,20000,2
D2S441,Cauc,Asian,second_cousins,0,0.011043978108177,0.0439450050310194,-0.0129285635309095,0.0911565146943516,20000,2
D3S1358,Cauc,Asian,second_cousins,0,0.00651534826566011,0.0333486435838425,-0.0150715642759832,0.153543786074756,20000,2
D6S1043,Cauc,Asian,second_cousins,0,0.0069156976563357,0.0221061781941686,-0.0317365615297542,0.0461116742977103,20000,2
D7S820,Cauc,Asian,second_cousins,0,0.0071847266196566,0.0376572183060904,-0.0137743811163743,0.0921271973451929,20000,2
D8S1179,Cauc,Asian,second_cousins,0,0.00364268977740567,0.0256732787929239,-0.0198409905017754,0.0268975579353513,20000,2
F13A01,Cauc,Asian,second_cousins,0,0.0806943190012448,0.152612344514052,-0.0110136425751295,0.455495259301313,20000,2
F13B,Cauc,Asian,second_cousins,0,0.0222278476127408,0.0622707708063643,-0.0163478232289063,0.247784483710759,20000,2
FESFPS,Cauc,Asian,second_cousins,0,0.0108401686109863,0.0463407486904004,-0.0130493761325217,0.0848706523896204,20000,2
FGA,Cauc,Asian,second_cousins,0,0.00239352840037294,0.0234179106319292,-0.0113270589671891,0.0263494674019812,20000,2
LPL,Cauc,Asian,second_cousins,0,0.00647757785950954,0.0378622400784965,-0.0110784140812654,0.0560634375262837,20000,2
Penta_C,Cauc,Asian,second_cousins,0,0.0175912170619032,0.0685682037692715,-0.0259895453017735,0.269612617230521,20000,2
Penta_D,Cauc,Asian,second_cousins,0,0.007025323172224,0.0439416964453724,-0.0214451628572361,0.0536751279456848,20000,2
Penta_E,Cauc,Asian,second_cousins,0,0.0692852038780102,0.235054113066656,-0.032826195783931,0.857140442264063,20000,2
SE33,Cauc,Asian,second_cousins,0,0.0052245646551561,0.0544636657535084,-0.0376667972185691,0.084291022915049,20000,2
TH01,Cauc,Asian,second_cousins,0,0.0383577609612275,0.0738828760879023,-0.0408466533201385,0.217209145984547,20000,2
vWA,Cauc,Asian,second_cousins,0,0.00605756516695731,0.0376199291139706,-0.034397809471102,0.193444933594434,20000,2
TPOX,Cauc,Asian,second_cousins,-0.000525248704261277,0.000683261545912124,0.00931338078286885,-0.0072655243662458,0.0265498891800274,20000,29
CSF1PO,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
D10S1248,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
D12S391,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
D13S317,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
D16S539,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
D18S51,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
D19S433,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
D1S1656,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
D21S11,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
D22S1045,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
D2S1338,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
D2S441,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
D3S1358,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
D5S818,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
D6S1043,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
D7S820,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
D8S1179,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
F13A01,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
F13B,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
FESFPS,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
FGA,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
LPL,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
Penta_C,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
Penta_D,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
Penta_E,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
SE33,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
TH01,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
TPOX,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
vWA,Cauc,Asian,unrelated,0,0,0,0,0,100000,1
TPOX,Cauc,Hispanic,cousins,0.00156682550948966,0.00186665690091259,0.0193524608020924,-0.000815343728485657,0.0335540899815487,20000,1
CSF1PO,Cauc,Hispanic,cousins,0,0.00104529576181992,0.0169827563464447,-0.00771821011084373,0.0432992832640102,20000,2
D10S1248,Cauc,Hispanic,cousins,0,0.000925820808176674,0.0112262141142705,-0.010333472619755,0.0297865105712499,20000,2
D12S391,Cauc,Hispanic,cousins,0,0.00577100276733143,0.0392028178453662,-0.0340823084107964,0.0701144974732675,20000,2
D13S317,Cauc,Hispanic,cousins,0,0.00449290738110557,0.023457173480033,-0.0795139873281912,0.0368116466590097,20000,2
D16S539,Cauc,Hispanic,cousins,0,0.00338490718294985,0.021753565690347,-0.0266560150790727,0.0223392594287819,20000,2
D18S51,Cauc,Hispanic,cousins,0,0.000940015971034417,0.0216105312912466,-0.0153743823947645,0.0145819998729954,20000,2
D19S433,Cauc,Hispanic,cousins,0,0.00309448919139961,0.0362023652737736,0,0.0205020921324558,20000,2
D1S1656,Cauc,Hispanic,cousins,0,0.00587102420834084,0.0430903639257487,-0.045973289065438,0.146486512365454,20000,2
D21S11,Cauc,Hispanic,cousins,0,0.00190761817914216,0.019979984920906,-0.0375711729644255,0.045250876934369,20000,2
D22S1045,Cauc,Hispanic,cousins,0,0.00529640769381274,0.032835493949713,-0.0258838502419504,0.094905601047529,20000,2
D2S1338,Cauc,Hispanic,cousins,0,0.00317964836165786,0.0234196122620645,-0.0389273224176007,0.0493074080037196,20000,2
D2S441,Cauc,Hispanic,cousins,0,0.00257654178808783,0.016895600749749,-0.0242903843889748,0.0540828793448067,20000,2
D3S1358,Cauc,Hispanic,cousins,0,0.00186140559547051,0.0264025421073688,-0.015101836953849,0.0375995530386564,20000,2
D5S818,Cauc,Hispanic,cousins,0,0.00169335465860928,0.0148578649131153,-0.00635348382559245,0.0269949271736827,20000,2
D6S1043,Cauc,Hispanic,cousins,0,0.00795848958543886,0.0418949486373796,-0.0230018745111591,0.0527823092125271,20000,2
D7S820,Cauc,Hispanic,cousins,0,0.00354328416940956,0.0278580328876406,-0.0265912035227723,0.059749107155051,20000,2
D8S1179,Cauc,Hispanic,cousins,0,0.00278002614650791,0.0178989830210619,-0.0291765332254869,0.0369021294253436,20000,2
F13A01,Cauc,Hispanic,cousins,0,0.0132969872902831,0.0483033372802284,-0.000605897368749345,0.0734915183141937,20000,2
F13B,Cauc,Hispanic,cousins,0,0.00118751372777439,0.0147046108131198,-0.025376149041749,0.0303610481620785,20000,2
FESFPS,Cauc,Hispanic,cousins,0,0.00216992047531881,0.0197503805624043,-0.0128863973902732,0.0328344423400425,20000,2
FGA,Cauc,Hispanic,cousins,0,0.00507889938605733,0.0357259693264191,-0.0477964355353852,0.0422272062912734,20000,2
LPL,Cauc,Hispanic,cousins,0,0.00103893639360775,0.0144568379056132,-0.0139947136145057,0.029305346536011,20000,2
